number,value,datetime_start,datetime_complete,duration,params_GRID_MAX_LAYER,params_GRID_STEP_MAX,params_GRID_STEP_MIN,params_GRID_STEP_VOL_FACTOR,params_LAYER_FRACTION,params_MAX_HOLD,params_REBALANCE_FREQ,params_VOL_WEIGHT,user_attrs_avg_test_score,user_attrs_avg_train_score,user_attrs_test_score_std,user_attrs_train_test_gap,state
388,-0.5749687272496626,2026-05-08 11:24:04.240449,2026-05-08 11:24:04.400528,0 days 00:00:00.160079,3,0.05,0.02,0.3,0.08,30,20,0.65,,,,,PRUNED
389,-0.5957511125305064,2026-05-08 11:24:04.418480,2026-05-08 11:24:04.555287,0 days 00:00:00.136807,3,0.05,0.02,0.6,0.08,30,10,0.65,,,,,PRUNED
390,-0.578969099929025,2026-05-08 11:24:04.569481,2026-05-08 11:24:04.797983,0 days 00:00:00.228502,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
391,-0.5917829925851114,2026-05-08 11:24:04.810722,2026-05-08 11:24:04.956199,0 days 00:00:00.145477,4,0.05,0.02,0.45,0.12,30,20,0.8,,,,,PRUNED
392,-0.578969099929025,2026-05-08 11:24:04.969299,2026-05-08 11:24:05.194332,0 days 00:00:00.225033,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
393,-0.6173937114970438,2026-05-08 11:24:05.207719,2026-05-08 11:24:05.347366,0 days 00:00:00.139647,4,0.05,0.01,0.6,0.16,20,10,0.8,,,,,PRUNED
394,-0.578969099929025,2026-05-08 11:24:05.361452,2026-05-08 11:24:05.596952,0 days 00:00:00.235500,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
395,-0.6203357912949469,2026-05-08 11:24:05.610679,2026-05-08 11:24:05.749958,0 days 00:00:00.139279,4,0.05,0.01,0.45,0.16,20,10,0.5,,,,,PRUNED
396,-0.5957511125305064,2026-05-08 11:24:05.762835,2026-05-08 11:24:05.900341,0 days 00:00:00.137506,3,0.05,0.02,0.6,0.08,30,10,0.8,,,,,PRUNED
397,-0.6038900871162599,2026-05-08 11:24:05.918884,2026-05-08 11:24:06.069345,0 days 00:00:00.150461,3,0.05,0.01,0.6,0.12,50,10,0.5,,,,,PRUNED
398,-0.6207596840508205,2026-05-08 11:24:06.082752,2026-05-08 11:24:06.212166,0 days 00:00:00.129414,3,0.05,0.01,0.3,0.16,50,10,0.65,,,,,PRUNED
399,-0.6312330893714362,2026-05-08 11:24:06.223713,2026-05-08 11:24:06.365911,0 days 00:00:00.142198,4,0.05,0.01,0.6,0.08,10,20,0.8,,,,,PRUNED
400,-0.578969099929025,2026-05-08 11:24:06.378570,2026-05-08 11:24:06.621064,0 days 00:00:00.242494,3,0.05,0.01,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
401,-0.6231230338059831,2026-05-08 11:24:06.633846,2026-05-08 11:24:06.774520,0 days 00:00:00.140674,3,0.05,0.02,0.45,0.16,50,10,0.5,,,,,PRUNED
402,-0.578969099929025,2026-05-08 11:24:06.786682,2026-05-08 11:24:07.009526,0 days 00:00:00.222844,3,0.05,0.01,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
403,-0.578969099929025,2026-05-08 11:24:07.024661,2026-05-08 11:24:07.262351,0 days 00:00:00.237690,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
404,-0.6086636307731006,2026-05-08 11:24:07.277789,2026-05-08 11:24:07.419256,0 days 00:00:00.141467,3,0.05,0.01,0.3,0.16,30,20,0.5,,,,,PRUNED
405,-0.6504507616544821,2026-05-08 11:24:07.433724,2026-05-08 11:24:07.607152,0 days 00:00:00.173428,4,0.03,0.02,0.45,0.16,50,10,0.65,,,,,PRUNED
406,-0.6129528246659903,2026-05-08 11:24:07.623108,2026-05-08 11:24:07.794319,0 days 00:00:00.171211,3,0.03,0.01,0.3,0.08,20,5,0.5,,,,,PRUNED
407,-0.6134339220580484,2026-05-08 11:24:07.808807,2026-05-08 11:24:07.952885,0 days 00:00:00.144078,4,0.03,0.01,0.6,0.08,30,5,0.8,,,,,PRUNED
408,-0.6664777986759578,2026-05-08 11:24:07.965618,2026-05-08 11:24:08.131407,0 days 00:00:00.165789,3,0.03,0.01,0.6,0.08,10,20,0.5,,,,,PRUNED
409,-0.578969099929025,2026-05-08 11:24:08.148908,2026-05-08 11:24:08.383239,0 days 00:00:00.234331,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
410,-0.6341222382698053,2026-05-08 11:24:08.395842,2026-05-08 11:24:08.533836,0 days 00:00:00.137994,2,0.03,0.02,0.45,0.08,10,10,0.8,,,,,PRUNED
411,-0.6335931593237965,2026-05-08 11:24:08.547367,2026-05-08 11:24:08.693854,0 days 00:00:00.146487,3,0.03,0.02,0.45,0.16,30,20,0.8,,,,,PRUNED
412,-0.5767861238051477,2026-05-08 11:24:08.707551,2026-05-08 11:24:08.843677,0 days 00:00:00.136126,4,0.05,0.02,0.6,0.08,20,20,0.5,,,,,PRUNED
413,-0.6078454639540031,2026-05-08 11:24:08.856832,2026-05-08 11:24:08.995271,0 days 00:00:00.138439,3,0.05,0.02,0.3,0.12,30,10,0.65,,,,,PRUNED
414,-0.6999161403199772,2026-05-08 11:24:09.006841,2026-05-08 11:24:09.144937,0 days 00:00:00.138096,3,0.03,0.02,0.45,0.16,10,10,0.5,,,,,PRUNED
415,-0.6286648794403258,2026-05-08 11:24:09.159106,2026-05-08 11:24:09.296985,0 days 00:00:00.137879,3,0.05,0.02,0.3,0.08,10,20,0.5,,,,,PRUNED
416,-0.578969099929025,2026-05-08 11:24:09.311107,2026-05-08 11:24:09.544352,0 days 00:00:00.233245,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
417,-0.5906803587060463,2026-05-08 11:24:09.555405,2026-05-08 11:24:09.712887,0 days 00:00:00.157482,3,0.05,0.01,0.3,0.12,20,20,0.5,,,,,PRUNED
418,-0.6390517450052041,2026-05-08 11:24:09.724702,2026-05-08 11:24:09.863711,0 days 00:00:00.139009,4,0.03,0.02,0.6,0.12,10,5,0.8,,,,,PRUNED
419,-0.6421455448566363,2026-05-08 11:24:09.878495,2026-05-08 11:24:10.009737,0 days 00:00:00.131242,4,0.05,0.02,0.3,0.16,10,10,0.65,,,,,PRUNED
420,-0.578969099929025,2026-05-08 11:24:10.021721,2026-05-08 11:24:10.274297,0 days 00:00:00.252576,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
421,-0.6286097972287283,2026-05-08 11:24:10.287900,2026-05-08 11:24:10.432864,0 days 00:00:00.144964,2,0.05,0.01,0.6,0.08,10,20,0.8,,,,,PRUNED
422,-0.578969099929025,2026-05-08 11:24:10.445147,2026-05-08 11:24:10.679258,0 days 00:00:00.234111,3,0.05,0.01,0.6,0.08,20,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
423,-0.6237919920566086,2026-05-08 11:24:10.691943,2026-05-08 11:24:10.831015,0 days 00:00:00.139072,4,0.05,0.02,0.6,0.08,10,10,0.8,,,,,PRUNED
424,-0.6090566335893609,2026-05-08 11:24:10.842953,2026-05-08 11:24:10.981728,0 days 00:00:00.138775,3,0.05,0.01,0.45,0.16,20,20,0.5,,,,,PRUNED
425,-0.5975526404445798,2026-05-08 11:24:10.995416,2026-05-08 11:24:11.131843,0 days 00:00:00.136427,3,0.03,0.01,0.6,0.08,20,20,0.65,,,,,PRUNED
426,-0.6134226187526878,2026-05-08 11:24:11.145292,2026-05-08 11:24:11.285573,0 days 00:00:00.140281,4,0.03,0.02,0.3,0.08,20,5,0.8,,,,,PRUNED
427,-0.5937464920602008,2026-05-08 11:24:11.300833,2026-05-08 11:24:11.438509,0 days 00:00:00.137676,4,0.05,0.01,0.3,0.08,20,5,0.8,,,,,PRUNED
428,-0.6189590985196085,2026-05-08 11:24:11.454745,2026-05-08 11:24:11.594909,0 days 00:00:00.140164,4,0.05,0.02,0.3,0.16,30,10,0.8,,,,,PRUNED
429,-0.5966001222690867,2026-05-08 11:24:11.608300,2026-05-08 11:24:11.779044,0 days 00:00:00.170744,4,0.05,0.02,0.6,0.08,50,10,0.65,,,,,PRUNED
430,-0.5901101001234356,2026-05-08 11:24:11.797626,2026-05-08 11:24:11.969983,0 days 00:00:00.172357,3,0.05,0.01,0.6,0.12,30,20,0.5,,,,,PRUNED
431,-0.5957511125305064,2026-05-08 11:24:11.987091,2026-05-08 11:24:12.156478,0 days 00:00:00.169387,3,0.05,0.01,0.6,0.08,30,10,0.5,,,,,PRUNED
432,-0.574873306442636,2026-05-08 11:24:12.168500,2026-05-08 11:24:12.333145,0 days 00:00:00.164645,3,0.05,0.01,0.45,0.08,50,20,0.8,,,,,PRUNED
433,-0.5750502702581965,2026-05-08 11:24:12.351608,2026-05-08 11:24:12.496466,0 days 00:00:00.144858,2,0.05,0.01,0.45,0.08,30,20,0.5,,,,,PRUNED
434,-0.578969099929025,2026-05-08 11:24:12.510296,2026-05-08 11:24:12.742942,0 days 00:00:00.232646,3,0.05,0.02,0.6,0.08,20,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
435,-0.6049308612774009,2026-05-08 11:24:12.755783,2026-05-08 11:24:12.901517,0 days 00:00:00.145734,4,0.05,0.02,0.6,0.16,30,20,0.5,,,,,PRUNED
436,-0.5966001222690867,2026-05-08 11:24:12.915822,2026-05-08 11:24:13.064751,0 days 00:00:00.148929,4,0.05,0.01,0.6,0.08,30,10,0.5,,,,,PRUNED
437,-0.5869801368260765,2026-05-08 11:24:13.075611,2026-05-08 11:24:13.214462,0 days 00:00:00.138851,3,0.05,0.01,0.45,0.12,50,20,0.5,,,,,PRUNED
438,-0.5857266507754435,2026-05-08 11:24:13.227654,2026-05-08 11:24:13.367988,0 days 00:00:00.140334,4,0.05,0.01,0.6,0.12,20,20,0.5,,,,,PRUNED
439,-0.5957511125305064,2026-05-08 11:24:13.380632,2026-05-08 11:24:13.515916,0 days 00:00:00.135284,3,0.05,0.01,0.6,0.08,50,10,0.8,,,,,PRUNED
440,-0.6518186051175421,2026-05-08 11:24:13.529685,2026-05-08 11:24:13.665192,0 days 00:00:00.135507,3,0.03,0.01,0.6,0.16,20,10,0.5,,,,,PRUNED
441,-0.6150092699411038,2026-05-08 11:24:13.677909,2026-05-08 11:24:13.821586,0 days 00:00:00.143677,3,0.03,0.01,0.45,0.08,30,10,0.65,,,,,PRUNED
442,-0.578969099929025,2026-05-08 11:24:13.839272,2026-05-08 11:24:14.076989,0 days 00:00:00.237717,3,0.05,0.02,0.6,0.08,30,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
443,-0.5968016608986657,2026-05-08 11:24:14.089352,2026-05-08 11:24:14.229963,0 days 00:00:00.140611,2,0.03,0.01,0.6,0.08,50,20,0.5,,,,,PRUNED
444,-0.5889750732331619,2026-05-08 11:24:14.243164,2026-05-08 11:24:14.382713,0 days 00:00:00.139549,2,0.05,0.01,0.6,0.12,50,20,0.8,,,,,PRUNED
445,-0.578969099929025,2026-05-08 11:24:14.400707,2026-05-08 11:24:14.671670,0 days 00:00:00.270963,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
446,-0.6523845323010911,2026-05-08 11:24:14.686452,2026-05-08 11:24:14.821131,0 days 00:00:00.134679,4,0.03,0.02,0.45,0.16,10,5,0.5,,,,,PRUNED
447,-0.5745132488334075,2026-05-08 11:24:14.838514,2026-05-08 11:24:14.987207,0 days 00:00:00.148693,2,0.05,0.01,0.6,0.08,50,20,0.5,,,,,PRUNED
448,-0.5901101001234356,2026-05-08 11:24:14.998387,2026-05-08 11:24:15.133538,0 days 00:00:00.135151,3,0.05,0.01,0.6,0.12,50,20,0.8,,,,,PRUNED
449,-0.578969099929025,2026-05-08 11:24:15.145430,2026-05-08 11:24:15.376301,0 days 00:00:00.230871,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
450,-0.5928193994794824,2026-05-08 11:24:15.389794,2026-05-08 11:24:15.528206,0 days 00:00:00.138412,3,0.05,0.02,0.6,0.08,20,5,0.8,,,,,PRUNED
451,-0.5953175384698193,2026-05-08 11:24:15.543610,2026-05-08 11:24:15.694154,0 days 00:00:00.150544,3,0.05,0.01,0.45,0.08,30,10,0.5,,,,,PRUNED
452,-0.578969099929025,2026-05-08 11:24:15.705917,2026-05-08 11:24:15.957659,0 days 00:00:00.251742,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
453,-0.578969099929025,2026-05-08 11:24:15.973082,2026-05-08 11:24:16.227041,0 days 00:00:00.253959,3,0.05,0.01,0.6,0.08,30,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
454,-0.578969099929025,2026-05-08 11:24:16.238606,2026-05-08 11:24:16.514373,0 days 00:00:00.275767,3,0.05,0.01,0.6,0.08,20,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
455,-0.6314822235719273,2026-05-08 11:24:16.527442,2026-05-08 11:24:16.691833,0 days 00:00:00.164391,3,0.05,0.02,0.6,0.08,10,20,0.5,,,,,PRUNED
456,-0.6534573553649088,2026-05-08 11:24:16.704228,2026-05-08 11:24:16.842565,0 days 00:00:00.138337,2,0.03,0.02,0.45,0.12,10,10,0.5,,,,,PRUNED
457,-0.6448092430213577,2026-05-08 11:24:16.856273,2026-05-08 11:24:17.008385,0 days 00:00:00.152112,3,0.03,0.02,0.45,0.12,50,5,0.8,,,,,PRUNED
458,-0.578969099929025,2026-05-08 11:24:17.023316,2026-05-08 11:24:17.250241,0 days 00:00:00.226925,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
459,-0.6072077342777982,2026-05-08 11:24:17.261096,2026-05-08 11:24:17.420166,0 days 00:00:00.159070,4,0.05,0.01,0.45,0.12,20,5,0.65,,,,,PRUNED
460,-0.578969099929025,2026-05-08 11:24:17.437063,2026-05-08 11:24:17.658825,0 days 00:00:00.221762,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
461,-0.6334717714690978,2026-05-08 11:24:17.670946,2026-05-08 11:24:17.801623,0 days 00:00:00.130677,3,0.03,0.01,0.3,0.12,10,5,0.5,,,,,PRUNED
462,-0.6109954412149662,2026-05-08 11:24:17.814664,2026-05-08 11:24:17.951228,0 days 00:00:00.136564,4,0.03,0.02,0.3,0.12,30,20,0.5,,,,,PRUNED
463,-0.578969099929025,2026-05-08 11:24:17.963934,2026-05-08 11:24:18.219840,0 days 00:00:00.255906,3,0.05,0.02,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
464,-0.578969099929025,2026-05-08 11:24:18.231195,2026-05-08 11:24:18.450240,0 days 00:00:00.219045,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
465,-0.5928193994794824,2026-05-08 11:24:18.462152,2026-05-08 11:24:18.597919,0 days 00:00:00.135767,3,0.05,0.01,0.6,0.08,50,5,0.8,,,,,PRUNED
466,-0.5887805064173623,2026-05-08 11:24:18.611793,2026-05-08 11:24:18.782014,0 days 00:00:00.170221,2,0.05,0.02,0.45,0.12,20,20,0.8,,,,,PRUNED
467,-0.5986362602015844,2026-05-08 11:24:18.795974,2026-05-08 11:24:18.934746,0 days 00:00:00.138772,3,0.03,0.01,0.3,0.08,20,20,0.5,,,,,PRUNED
468,-0.6286097972287283,2026-05-08 11:24:18.949229,2026-05-08 11:24:19.105680,0 days 00:00:00.156451,2,0.05,0.01,0.6,0.08,10,20,0.65,,,,,PRUNED
469,-0.5768783778003106,2026-05-08 11:24:19.120554,2026-05-08 11:24:19.252318,0 days 00:00:00.131764,4,0.05,0.01,0.3,0.08,20,20,0.5,,,,,PRUNED
470,-0.574873306442636,2026-05-08 11:24:19.267855,2026-05-08 11:24:19.413062,0 days 00:00:00.145207,3,0.05,0.02,0.45,0.08,20,20,0.8,,,,,PRUNED
471,-0.578969099929025,2026-05-08 11:24:19.427143,2026-05-08 11:24:19.664361,0 days 00:00:00.237218,3,0.05,0.02,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
472,-0.5958391561963492,2026-05-08 11:24:19.679952,2026-05-08 11:24:19.828186,0 days 00:00:00.148234,4,0.05,0.01,0.45,0.08,20,10,0.8,,,,,PRUNED
473,-0.578969099929025,2026-05-08 11:24:19.839946,2026-05-08 11:24:20.092643,0 days 00:00:00.252697,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
474,-0.578969099929025,2026-05-08 11:24:20.109363,2026-05-08 11:24:20.339659,0 days 00:00:00.230296,3,0.05,0.02,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
475,-0.5749687272496626,2026-05-08 11:24:20.352532,2026-05-08 11:24:20.502453,0 days 00:00:00.149921,3,0.05,0.01,0.3,0.08,50,20,0.5,,,,,PRUNED
476,-0.6088235183280524,2026-05-08 11:24:20.522350,2026-05-08 11:24:20.710152,0 days 00:00:00.187802,2,0.05,0.02,0.3,0.12,30,10,0.5,,,,,PRUNED
477,-0.654983581994148,2026-05-08 11:24:20.727057,2026-05-08 11:24:20.908136,0 days 00:00:00.181079,2,0.03,0.02,0.3,0.16,30,5,0.5,,,,,PRUNED
478,-0.5975526404445798,2026-05-08 11:24:20.922951,2026-05-08 11:24:21.066258,0 days 00:00:00.143307,3,0.03,0.01,0.45,0.08,50,20,0.8,,,,,PRUNED
479,-0.578969099929025,2026-05-08 11:24:21.080457,2026-05-08 11:24:21.331200,0 days 00:00:00.250743,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
480,-0.6142610855417988,2026-05-08 11:24:21.345625,2026-05-08 11:24:21.483771,0 days 00:00:00.138146,3,0.03,0.02,0.3,0.08,50,10,0.8,,,,,PRUNED
481,-0.5749687272496626,2026-05-08 11:24:21.497255,2026-05-08 11:24:21.631648,0 days 00:00:00.134393,3,0.05,0.01,0.3,0.08,30,20,0.5,,,,,PRUNED
482,-0.5901101001234356,2026-05-08 11:24:21.647617,2026-05-08 11:24:21.788290,0 days 00:00:00.140673,3,0.05,0.02,0.6,0.12,30,20,0.5,,,,,PRUNED
483,-0.6551978052231415,2026-05-08 11:24:21.800511,2026-05-08 11:24:21.967482,0 days 00:00:00.166971,3,0.03,0.02,0.45,0.16,50,5,0.65,,,,,PRUNED
484,-0.6017651620192361,2026-05-08 11:24:21.981316,2026-05-08 11:24:22.123403,0 days 00:00:00.142087,2,0.05,0.01,0.6,0.16,50,20,0.65,,,,,PRUNED
485,-0.6518186051175421,2026-05-08 11:24:22.136614,2026-05-08 11:24:22.311080,0 days 00:00:00.174466,3,0.03,0.02,0.6,0.16,20,10,0.8,,,,,PRUNED
486,-0.6071843219395869,2026-05-08 11:24:22.348346,2026-05-08 11:24:22.595960,0 days 00:00:00.247614,4,0.05,0.01,0.3,0.12,20,10,0.8,,,,,PRUNED
487,-0.578969099929025,2026-05-08 11:24:22.610541,2026-05-08 11:24:22.870641,0 days 00:00:00.260100,3,0.05,0.02,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
488,-0.6150092699411038,2026-05-08 11:24:22.884315,2026-05-08 11:24:23.058124,0 days 00:00:00.173809,3,0.03,0.02,0.6,0.08,30,10,0.5,,,,,PRUNED
489,-0.6137293129180694,2026-05-08 11:24:23.072316,2026-05-08 11:24:23.217472,0 days 00:00:00.145156,2,0.03,0.01,0.3,0.08,20,10,0.5,,,,,PRUNED
490,-0.5749687272496626,2026-05-08 11:24:23.233364,2026-05-08 11:24:23.373248,0 days 00:00:00.139884,3,0.05,0.02,0.3,0.08,30,20,0.5,,,,,PRUNED
491,-0.5909179871540535,2026-05-08 11:24:23.386452,2026-05-08 11:24:23.533863,0 days 00:00:00.147411,2,0.05,0.01,0.6,0.08,20,5,0.8,,,,,PRUNED
492,-0.578969099929025,2026-05-08 11:24:23.546410,2026-05-08 11:24:23.772976,0 days 00:00:00.226566,3,0.05,0.01,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
493,-0.578969099929025,2026-05-08 11:24:23.785449,2026-05-08 11:24:23.997599,0 days 00:00:00.212150,3,0.05,0.01,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
494,-0.578969099929025,2026-05-08 11:24:24.007967,2026-05-08 11:24:24.247556,0 days 00:00:00.239589,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
495,-0.6086636307731006,2026-05-08 11:24:24.261377,2026-05-08 11:24:24.402602,0 days 00:00:00.141225,3,0.05,0.01,0.3,0.16,50,20,0.5,,,,,PRUNED
496,-0.578969099929025,2026-05-08 11:24:24.415259,2026-05-08 11:24:24.644472,0 days 00:00:00.229213,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
497,-0.6103216756535097,2026-05-08 11:24:24.655120,2026-05-08 11:24:24.808175,0 days 00:00:00.153055,3,0.05,0.01,0.45,0.16,10,5,0.5,,,,,PRUNED
498,-0.5968016608986657,2026-05-08 11:24:24.823523,2026-05-08 11:24:24.981310,0 days 00:00:00.157787,2,0.03,0.02,0.6,0.08,30,20,0.5,,,,,PRUNED
499,-0.6429144585535893,2026-05-08 11:24:24.998139,2026-05-08 11:24:25.166991,0 days 00:00:00.168852,3,0.05,0.01,0.45,0.16,10,10,0.8,,,,,PRUNED
500,-0.574873306442636,2026-05-08 11:24:25.186344,2026-05-08 11:24:25.351760,0 days 00:00:00.165416,3,0.05,0.01,0.45,0.08,30,20,0.5,,,,,PRUNED
501,-0.578969099929025,2026-05-08 11:24:25.365389,2026-05-08 11:24:25.596213,0 days 00:00:00.230824,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
502,-0.5952477886687461,2026-05-08 11:24:25.611344,2026-05-08 11:24:25.745934,0 days 00:00:00.134590,2,0.05,0.01,0.6,0.08,30,10,0.65,,,,,PRUNED
503,-0.6355464876990627,2026-05-08 11:24:25.760800,2026-05-08 11:24:25.896344,0 days 00:00:00.135544,2,0.03,0.01,0.45,0.12,20,10,0.8,,,,,PRUNED
504,-0.5986362602015844,2026-05-08 11:24:25.909121,2026-05-08 11:24:26.041694,0 days 00:00:00.132573,3,0.03,0.01,0.3,0.08,30,20,0.8,,,,,PRUNED
505,-0.578969099929025,2026-05-08 11:24:26.053119,2026-05-08 11:24:26.281789,0 days 00:00:00.228670,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
506,-0.6058722619931499,2026-05-08 11:24:26.294689,2026-05-08 11:24:26.445676,0 days 00:00:00.150987,2,0.05,0.02,0.6,0.12,50,5,0.65,,,,,PRUNED
507,-0.578969099929025,2026-05-08 11:24:26.459432,2026-05-08 11:24:26.691003,0 days 00:00:00.231571,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
508,-0.6304920072314364,2026-05-08 11:24:26.703856,2026-05-08 11:24:26.839092,0 days 00:00:00.135236,2,0.03,0.02,0.45,0.16,50,20,0.65,,,,,PRUNED
509,-0.5749687272496626,2026-05-08 11:24:26.851016,2026-05-08 11:24:26.980985,0 days 00:00:00.129969,3,0.05,0.01,0.3,0.08,50,20,0.8,,,,,PRUNED
510,-0.578969099929025,2026-05-08 11:24:26.992558,2026-05-08 11:24:27.229430,0 days 00:00:00.236872,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
511,-0.6299523917599154,2026-05-08 11:24:27.246565,2026-05-08 11:24:27.393666,0 days 00:00:00.147101,4,0.03,0.02,0.45,0.12,30,10,0.8,,,,,PRUNED
512,-0.5957511125305064,2026-05-08 11:24:27.408930,2026-05-08 11:24:27.568064,0 days 00:00:00.159134,3,0.05,0.02,0.6,0.08,30,10,0.5,,,,,PRUNED
513,-0.5927185030454039,2026-05-08 11:24:27.581962,2026-05-08 11:24:27.719110,0 days 00:00:00.137148,3,0.05,0.01,0.45,0.08,50,5,0.8,,,,,PRUNED
514,-0.578969099929025,2026-05-08 11:24:27.731580,2026-05-08 11:24:27.990196,0 days 00:00:00.258616,3,0.05,0.01,0.6,0.08,20,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
515,-0.5745132488334075,2026-05-08 11:24:28.005371,2026-05-08 11:24:28.174500,0 days 00:00:00.169129,2,0.05,0.01,0.6,0.08,20,20,0.8,,,,,PRUNED
516,-0.5927185030454039,2026-05-08 11:24:28.190319,2026-05-08 11:24:28.347298,0 days 00:00:00.156979,3,0.05,0.02,0.45,0.08,30,5,0.5,,,,,PRUNED
517,-0.6081213510976907,2026-05-08 11:24:28.362889,2026-05-08 11:24:28.528141,0 days 00:00:00.165252,3,0.05,0.01,0.6,0.12,20,5,0.5,,,,,PRUNED
518,-0.578969099929025,2026-05-08 11:24:28.541097,2026-05-08 11:24:28.787775,0 days 00:00:00.246678,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
519,-0.5767861238051477,2026-05-08 11:24:28.802259,2026-05-08 11:24:28.933065,0 days 00:00:00.130806,4,0.05,0.02,0.6,0.08,20,20,0.8,,,,,PRUNED
520,-0.6335931593237965,2026-05-08 11:24:28.947711,2026-05-08 11:24:29.088832,0 days 00:00:00.141121,3,0.03,0.01,0.6,0.16,50,20,0.65,,,,,PRUNED
521,-0.578969099929025,2026-05-08 11:24:29.101043,2026-05-08 11:24:29.397678,0 days 00:00:00.296635,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
522,-0.5975526404445798,2026-05-08 11:24:29.413271,2026-05-08 11:24:29.580591,0 days 00:00:00.167320,3,0.03,0.02,0.45,0.08,30,20,0.5,,,,,PRUNED
